User Id,Pl Name,Total Order,% orders flagged fraud,% orders flagged fraud Smp Spay,% payment failed PLB/PB,% failed significant PB PLB,% failed high PB PLB,% failed Smp Spay,% failed significant Smp Spay,% failed high Smp Spay,% dispute PB PLB,% dispute Smp Spay,% dispute fraudulent,% dispute product not received
9145446,China,15,0.93333333333333333333,0.93333333333333333333,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.20000000000000000000,0.13333333333333333333,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
11208125,Plusbase,14,0.71428571428571428571,0.0,2.7142857142857143,1.8571428571428571,0.71428571428571428571,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9144711,China,13,0.92307692307692307692,0.92307692307692307692,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.46153846153846153846,0.00000000000000000000,0.46153846153846153846,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
9147105,Platform,12,0.91666666666666666667,0.90909090909090909091,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.27272727272727272727,0.18181818181818181818,0.00000000000000000000,0.00000000000000000000,0.09090909090909090909,0.08333333333333333333,0.00000000000000000000
9137680,China,12,0.33333333333333333333,0.33333333333333333333,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.16666666666666666667,0.00000000000000000000,0.16666666666666666667
9148401,Printbase,10,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
255012,Platform,10,0.50000000000000000000,0.66666666666666666667,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,7.3333333333333333,5.5000000000000000,1.8333333333333333,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
249489,Plusbase,10,0.50000000000000000000,0.0,2.9000000000000000,2.8000000000000000,0.10000000000000000000,0.0,0.0,0.0,0.10000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148410,Printbase,9,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148419,Printbase,9,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11208750,Printbase,9,0.55555555555555555556,0.0,3.0000000000000000,2.2222222222222222,0.77777777777777777778,0.0,0.0,0.0,0.33333333333333333333,0.0,0.22222222222222222222,0.00000000000000000000
9148380,Printbase,8,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11204130,Plusbase,8,1.00000000000000000000,0.0,2.7500000000000000,1.00000000000000000000,0.75000000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
252067,Printbase,8,1.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.37500000000000000000,0.0,0.37500000000000000000,0.00000000000000000000
